actor_i,actor_j,geo_km,log_geo_km,jaccard_presence,jaccard_rpa,geo_thousand_km
Brazil,Germany,9299.374674324934,9.137702437560783,0.6153846153846154,0.20689655172413793,9.299374674324934
Brazil,Greece,9462.82563700744,9.155126310575762,0.07407407407407407,0.058823529411764705,9.46282563700744
Brazil,Iceland,9175.469669058884,9.124288861700764,0.037037037037037035,0.0,9.175469669058884
Brazil,India,14563.897173069978,9.586300948920906,0.59375,0.38095238095238093,14.563897173069977
Brazil,Italy,8937.407910632604,9.098000883243737,0.6060606060606061,0.2916666666666667,8.937407910632604
Brazil,Japan,17438.23442208443,9.766420455072332,0.5757575757575758,0.2608695652173913,17.43823442208443
Brazil,Kazakhstan,13090.844467139945,9.479668369209662,0.037037037037037035,0.0625,13.090844467139945
Brazil,Korea (DPRK),17075.069435885656,9.74537475095404,0.07407407407407407,0.125,17.075069435885656
Brazil,Korea (ROK),17542.76015806587,9.77239661717557,0.5454545454545454,0.3333333333333333,17.54276015806587
Brazil,Malaysia,16718.176795501127,9.724251837361765,0.14814814814814814,0.17647058823529413,16.718176795501126
Brazil,Netherlands,9051.124900245512,9.11064432733924,0.5757575757575758,0.16,9.051124900245512
Brazil,New Zealand,12462.293204971784,9.430462820750018,0.5909090909090909,0.1935483870967742,12.462293204971784
Brazil,Norway,11214.337950522307,9.324948412712695,0.6097560975609756,0.25925925925925924,11.214337950522307
Brazil,Peru,2897.3163105872377,7.971540177375916,0.7,0.45,2.8973163105872377
Brazil,Poland,9846.271636128957,9.194848148413008,0.5517241379310345,0.35,9.846271636128957
Brazil,Portugal,7336.208653259806,8.900577455906388,0.26666666666666666,0.15,7.336208653259806
Brazil,Romania,9934.646282630954,9.203783551194682,0.5,0.47058823529411764,9.934646282630954
Brazil,Russian Federation,13933.604485147342,9.54205879031189,0.6052631578947368,0.2962962962962963,13.933604485147342
Brazil,Slovakia,9732.986844029316,9.183276100738466,0.037037037037037035,0.0,9.732986844029316
Brazil,South Africa,7904.577791532178,8.97519733791133,0.5714285714285714,0.25925925925925924,7.904577791532178
Brazil,Spain,7668.460298987979,8.944871130922577,0.6060606060606061,0.19230769230769232,7.668460298987979
Brazil,Sweden,10141.11075969174,9.224352813521758,0.3939393939393939,0.15384615384615385,10.14111075969174
Brazil,Switzerland,8889.899869375291,9.09267106515715,0.1111111111111111,0.1875,8.889899869375292
Brazil,Türkiye,10568.775916307804,9.26565926480784,0.42857142857142855,0.2222222222222222,10.568775916307805
Brazil,Ukraine,10515.55581839218,9.26061094631108,0.41935483870967744,0.23809523809523808,10.51555581839218
Brazil,United Kingdom,8838.57588402054,9.086881043561135,0.6585365853658537,0.26666666666666666,8.838575884020539
Brazil,United States,7706.805603913355,8.949859062145148,0.6,0.20689655172413793,7.706805603913355
Brazil,Uruguay,2128.6449918368894,7.663240902204428,0.6666666666666666,0.375,2.1286449918368895
Brazil,Venezuela,2868.947854767061,7.961700640412587,0.18518518518518517,0.16666666666666666,2.868947854767061
Bulgaria,Canada,8197.920004563866,9.0116357430957,0.4375,0.25,8.197920004563866
Bulgaria,Chile,14001.21558609942,9.54689943240663,0.37142857142857144,0.1,14.001215586099422
Bulgaria,China,6125.92389080249,8.720284863352514,0.37037037037037035,0.18181818181818182,6.12592389080249
Bulgaria,Colombia,10327.827398064,9.2425972203481,0.375,0.25,10.327827398064
Bulgaria,Czechia,1072.614230449338,6.977854153708008,0.3333333333333333,0.26666666666666666,1.072614230449338
Bulgaria,Denmark,1877.9136544649516,7.537916681323011,0.15384615384615385,0.2222222222222222,1.8779136544649515
Bulgaria,Ecuador,11233.397608386693,9.326646549470812,0.5217391304347826,0.29411764705882354,11.233397608386692
Bulgaria,Estonia,1752.5314218486628,7.468816548476205,0.21428571428571427,0.18181818181818182,1.7525314218486627
Bulgaria,Finland,2482.5659763025687,7.817047972123103,0.55,0.375,2.4825659763025687
Bulgaria,France,1867.6341407373488,7.532427743470147,0.3611111111111111,0.22727272727272727,1.867634140737349
Bulgaria,Germany,1469.5552047852198,7.292715052206917,0.3611111111111111,0.037037037037037035,1.4695552047852198
Bulgaria,Greece,493.8107263563299,6.20215229874144,0.15384615384615385,0.1,0.4938107263563299
Bulgaria,Iceland,3654.913246334013,8.203827636289056,0.07692307692307693,0.0,3.654913246334013
Bulgaria,India,5473.8243081553655,8.607732793388683,0.5416666666666666,0.29411764705882354,5.473824308155366
Bulgaria,Italy,1022.19147945931,6.9297041108066875,0.4444444444444444,0.2631578947368421,1.02219147945931
Bulgaria,Japan,8945.6284204447,9.098920247297908,0.46153846153846156,0.2222222222222222,8.9456284204447
Bulgaria,Kazakhstan,3228.619529651699,8.079809934658767,0.07692307692307693,0.1111111111111111,3.228619529651699
Bulgaria,Korea (DPRK),7891.248054779379,8.97350958317832,0.15384615384615385,0.2222222222222222,7.891248054779379
Bulgaria,Korea (ROK),8266.10134099486,9.019918254976549,0.37037037037037035,0.25,8.26610134099486
Bulgaria,Malaysia,8652.835219215474,9.065642317228312,0.21428571428571427,0.18181818181818182,8.652835219215474
Bulgaria,Netherlands,1801.117054141743,7.4961623370349235,0.4074074074074074,0.2222222222222222,1.801117054141743
Bulgaria,New Zealand,17558.548510308276,9.773296204906403,0.2727272727272727,0.034482758620689655,17.558548510308274
